from_id	to_id	type	time
U83	U126	1	994829281
U91	U44	1	994830530
U10	U21	1	994831001
U10	U17	1	994831001
U10	U71	1	994831001
U10	U21	1	994831001
U10	U17	1	994831001
U10	U71	1	994831001
U14	U73	1	994831823
U14	U73	1	994832755
U73	U69	1	994837980
U73	U69	1	994837980
U73	U69	1	994837980
U73	U69	1	994837980
U76	U75	1	994838719
U10	U38	1	994839940
U24	U88	1	994841901
U124	U34	1	994846930
U124	U31	1	994846930
U124	U35	1	994846930
U33	U57	1	994848563
U73	U69	1	994851300
U27	U65	1	994854274
U73	U69	1	994855020
U73	U69	1	994855020
U59	U91	1	994858750
U59	U91	1	994858761
U33	U57	1	994862497
U13	U9	1	994863651
U13	U9	1	994863651
U33	U76	1	994864627
U13	U67	1	994864792
U122	U107	1	994870847
U10	U126	1	994914269
U91	U44	1	994916483
U65	U16	1	994924682
U65	U52	1	994924682
U65	U75	1	994924682
U65	U27	1	994924682
U65	U14	1	994924682
U65	U67	1	994924682
U73	U69	1	994925340
U27	U52	1	994928813
U27	U52	1	994929345
U83	U126	1	994930276
U36	U129	1	994935309
U65	U27	1	994943170
U65	U27	1	994943170
U65	U27	1	994943908
U27	U65	1	994945133
U107	U107	1	994945957
U107	U65	1	994945957
U107	U92	1	994945957
U107	U39	1	994945957
U107	U107	1	994945957
U107	U65	1	994945957
U107	U92	1	994945957
U107	U39	1	994945957
U107	U107	1	994945957
U107	U65	1	994945957
U107	U92	1	994945957
U107	U39	1	994945957
U13	U50	1	994945988
U13	U9	1	994945988
U13	U48	1	994945988
U13	U50	1	994948038
U13	U48	1	994948038
U13	U9	1	994948038
U13	U67	1	994948038
U13	U6	1	994948038
U13	U57	1	994948038
U13	U76	1	994953277
U109	U109	1	994953406
U109	U109	1	994953406
U18	U32	1	994957465
U18	U32	1	994957465
U68	U66	1	994998314
U91	U44	1	995002090
U10	U17	1	995006739
U79	U79	1	995011234
U19	U141	1	995013822
U19	U20	1	995013822
U19	U70	1	995013822
U19	U70	1	995013822
U13	U67	1	995013957
U6	U65	1	995018912
U73	U54	1	995019060
U73	U107	1	995019060
U73	U69	1	995019060
U73	U54	1	995019060
U73	U107	1	995019060
U73	U69	1	995019060
U73	U54	1	995019060
U73	U107	1	995019060
U73	U69	1	995019060
U73	U54	1	995019060
U73	U107	1	995019060
U73	U69	1	995019060
U73	U54	1	995019060
U73	U107	1	995019060
U73	U69	1	995019060
U73	U38	1	995019660
U73	U38	1	995019660
U2	U19	1	995030210
U2	U70	1	995030210
U2	U20	1	995030210
U20	U19	1	995030373
U20	U70	1	995030373
U20	U2	1	995032418
U73	U54	1	995037102
U73	U107	1	995037102
U73	U10	1	995037102
U73	U69	1	995037102
U73	U54	1	995037102
U73	U107	1	995037102
U73	U10	1	995037102
U73	U69	1	995037102
U18	U18	1	995037467
U73	U38	1	995037668
U73	U38	1	995037668
U73	U54	1	995055060
U73	U107	1	995055060
U73	U69	1	995055060
U73	U54	1	995055060
U73	U107	1	995055060
U73	U69	1	995055060
U73	U38	1	995265600
U10	U126	1	995265877
U6	U16	1	995267930
U73	U69	1	995269680
U73	U69	1	995269800
U18	U18	1	995270980
U18	U18	1	995270980
U151	U129	1	995271337
U151	U69	1	995271337
U76	U103	1	995271364
U38	U73	1	995272020
U73	U38	1	995272860
U73	U137	1	995277120
U73	U141	1	995277120
U73	U69	1	995277120
U73	U69	1	995277120
U17	U59	1	995277482
U17	U21	1	995277482
U17	U10	1	995277482
U17	U26	1	995277482
U17	U40	1	995277482
U17	U61	1	995277482
U17	U41	1	995277482
U17	U25	1	995277482
U17	U49	1	995277482
U17	U38	1	995277482
U17	U59	1	995277482
U17	U21	1	995277482
U17	U10	1	995277482
U17	U26	1	995277482
U17	U40	1	995277482
U17	U61	1	995277482
U17	U41	1	995277482
U17	U25	1	995277482
U17	U49	1	995277482
U17	U38	1	995277482
U18	U32	1	995277857
U36	U129	1	995277919
U137	U141	1	995278020
U137	U73	1	995278020
U137	U141	1	995278020
U137	U73	1	995278020
U149	U87	1	995278876
U149	U115	1	995278876
U149	U135	1	995278876
U149	U135	1	995278876
U28	U70	1	995280507
U28	U70	1	995280507
U73	U38	1	995283649
U2	U2	1	995287538
U105	U128	1	995290157
U105	U100	1	995290157
U105	U128	1	995290157
U105	U100	1	995290157
U17	U71	1	995295310
U17	U56	1	995295310
U124	U34	1	995297713
U124	U31	1	995297713
U124	U35	1	995297713
U124	U34	1	995297713
U124	U31	1	995297713
U124	U35	1	995297713
U52	U27	1	995299287
U92	U49	1	995302069
U38	U73	1	995308020
U137	U141	1	995314020
U137	U73	1	995314020
U137	U141	1	995314020
U137	U73	1	995314020
U38	U73	1	995333400
U38	U37	1	995333400
U38	U17	1	995333400
U73	U69	1	995346060
U73	U69	1	995346060
U73	U73	1	995349000
U73	U73	1	995349000
U73	U73	1	995349000
U73	U73	1	995349000
U73	U38	1	995350680
U38	U73	1	995350860
U38	U73	1	995350860
U73	U69	1	995350920
U19	U20	1	995351088
U19	U70	1	995351088
U19	U20	1	995351088
U19	U70	1	995351088
U36	U129	1	995352336
U20	U141	1	995355665
U20	U70	1	995355665
U20	U19	1	995355665
U124	U34	1	995357570
U124	U31	1	995357570
U124	U35	1	995357570
U124	U34	1	995357570
U124	U31	1	995357570
U124	U35	1	995357570
U65	U27	1	995364148
U65	U6	1	995364148
U73	U38	1	995368738
U38	U73	1	995369400
U38	U37	1	995369400
U38	U17	1	995369400
U76	U75	1	995371313
U76	U75	1	995371313
U76	U75	1	995372097
U76	U75	1	995372097
U73	U69	1	995373060
U73	U69	1	995373060
U10	U17	1	995376460
U10	U21	1	995376460
U10	U71	1	995376460
U75	U11	1	995377705
U82	U43	1	995379690
U82	U31	1	995379690
U82	U35	1	995379690
U44	U100	1	995380232
U91	U100	1	995381008
U91	U100	1	995381008
U128	U105	1	995381572
U128	U100	1	995381572
U128	U105	1	995381572
U128	U100	1	995381572
U73	U69	1	995382060
U73	U69	1	995382060
U49	U119	1	995382089
U49	U24	1	995382089
U49	U34	1	995382089
U49	U88	1	995382089
U73	U73	1	995385000
U73	U73	1	995385000
U73	U73	1	995385000
U73	U73	1	995385000
U18	U32	1	995386789
U38	U73	1	995386860
U38	U73	1	995386860
U73	U69	1	995386920
U18	U18	1	995386940
U18	U18	1	995386940
U18	U32	1	995387220
U73	U69	1	995409060
U24	U86	1	995429179
U91	U44	1	995434042
U44	U92	1	995435188
U10	U17	1	995438473
U111	U44	1	995439542
U10	U126	1	995440989
U13	U123	1	995445782
U13	U57	1	995445782
U13	U67	1	995445782
U13	U6	1	995445782
U13	U50	1	995445782
U13	U48	1	995445782
U13	U9	1	995445782
U13	U67	1	995445782
U13	U6	1	995445782
U13	U50	1	995445782
U13	U48	1	995445782
U13	U9	1	995445782
U73	U69	1	995446980
U73	U69	1	995447520
U73	U129	1	995447700
U73	U69	1	995447880
U73	U69	1	995447880
U65	U50	1	995447927
U65	U16	1	995447927
U65	U13	1	995447927
U65	U48	1	995447927
U65	U52	1	995447927
U65	U75	1	995447927
U65	U9	1	995447927
U65	U76	1	995447927
U65	U27	1	995447927
U65	U14	1	995447927
U65	U67	1	995447927
U65	U50	1	995447927
U65	U16	1	995447927
U65	U13	1	995447927
U65	U48	1	995447927
U65	U52	1	995447927
U65	U75	1	995447927
U65	U9	1	995447927
U65	U76	1	995447927
U65	U27	1	995447927
U65	U14	1	995447927
U65	U67	1	995447927
U18	U32	1	995454048
U79	U79	1	995455277
U65	U54	1	995455708
U73	U69	1	995457240
U42	U60	1	995458521
U42	U57	1	995458521
U92	U83	1	995461110
U92	U69	1	995461110
U92	U49	1	995461110
U92	U83	1	995461110
U92	U69	1	995461110
U92	U49	1	995461110
U73	U69	1	995462280
U73	U69	1	995462280
U17	U10	1	995464080
U17	U26	1	995464080
U17	U41	1	995464080
U17	U21	1	995464080
U17	U40	1	995464080
U17	U61	1	995464080
U17	U25	1	995464080
U17	U59	1	995464080
U17	U71	1	995464080
U17	U56	1	995464080
U17	U10	1	995464080
U17	U26	1	995464080
U17	U41	1	995464080
U17	U21	1	995464080
U17	U40	1	995464080
U17	U61	1	995464080
U17	U25	1	995464080
U17	U59	1	995464080
U17	U71	1	995464080
U17	U56	1	995464080
U44	U36	1	995465592
U73	U129	1	995465721
U75	U11	1	995468525
U18	U32	1	995470296
U73	U69	1	995482980
U73	U69	1	995483880
U73	U69	1	995498280
U73	U69	1	995498280
U73	U69	1	995510400
U69	U73	1	995510400
U73	U69	1	995510820
U73	U69	1	995510820
U73	U69	1	995510820
U57	U60	1	995521977
U124	U34	1	995525155
U124	U31	1	995525155
U124	U35	1	995525155
U124	U34	1	995525155
U124	U31	1	995525155
U124	U35	1	995525155
U73	U69	1	995526840
U16	U36	1	995526998
U10	U71	1	995527091
U10	U17	1	995527091
U10	U21	1	995527091
U10	U71	1	995527091
U10	U17	1	995527091
U10	U21	1	995527091
U49	U69	1	995527320
U76	U117	1	995533023
U76	U117	1	995533023
U149	U87	1	995533345
U149	U115	1	995533345
U76	U57	1	995536131
U76	U33	1	995536131
U19	U20	1	995536209
U19	U70	1	995536209
U19	U20	1	995536209
U19	U70	1	995536209
U76	U75	1	995537441
U76	U75	1	995537441
U54	U123	1	995537464
U24	U88	1	995538282
U24	U88	1	995538282
U75	U76	1	995539124
U13	U67	1	995541039
U6	U67	1	995543774
U133	U130	1	995546595
U73	U69	1	995546820
U76	U76	1	995550230
U6	U13	1	995558301
U69	U73	1	995567520
U69	U69	1	995567520
U69	U73	1	995567520
U69	U69	1	995567520
U69	U73	1	995567520
U69	U69	1	995567520
U73	U54	1	995598900
U73	U107	1	995598900
U73	U69	1	995598900
U73	U69	1	995601480
U51	U51	1	995611299
U6	U67	1	995611523
U124	U34	1	995611764
U124	U118	1	995611764
U124	U108	1	995611764
U124	U121	1	995611764
U124	U34	1	995611764
U124	U118	1	995611764
U124	U108	1	995611764
U124	U121	1	995611764
U92	U107	1	995614110
U92	U107	1	995614110
U92	U107	1	995614110
U92	U107	1	995614110
U75	U76	1	995614378
U49	U92	1	995614846
U49	U119	1	995614846
U49	U24	1	995614846
U49	U34	1	995614846
U49	U88	1	995614846
U49	U23	1	995614846
U49	U23	1	995614846
U73	U54	1	995616945
U73	U107	1	995616945
U73	U23	1	995616945
U73	U54	1	995616945
U73	U107	1	995616945
U73	U23	1	995616945
U73	U54	1	995616945
U73	U107	1	995616945
U73	U23	1	995616945
U101	U42	1	995619191
U70	U141	1	995619399
U70	U20	1	995619399
U70	U19	1	995619399
U70	U70	1	995619399
U70	U70	1	995619399
U70	U141	1	995619399
U70	U20	1	995619399
U70	U19	1	995619399
U70	U70	1	995619399
U70	U70	1	995619399
U123	U54	1	995620894
U6	U16	1	995621998
U124	U43	1	995628108
U24	U88	1	995629440
U24	U88	1	995629440
U6	U67	1	995629645
U6	U67	1	995632699
U6	U67	1	995635273
U76	U75	1	995638539
U76	U75	1	995638539
U13	U67	1	995639563
U13	U67	1	995639563
U23	U107	1	995640423
U18	U18	1	995641682
U18	U18	1	995641682
U18	U20	1	995642632
U18	U19	1	995642632
U18	U28	1	995642632
U18	U141	1	995642632
U18	U18	1	995642632
U18	U32	1	995642632
U18	U18	1	995642632
U18	U32	1	995642632
U73	U69	1	995649780
U73	U69	1	995649780
U73	U54	1	995689620
U73	U107	1	995689620
U73	U69	1	995689620
U73	U54	1	995690940
U73	U107	1	995690940
U73	U69	1	995690940
U73	U69	1	995700660
U73	U54	1	995707660
U73	U107	1	995707660
U73	U23	1	995707660
U73	U54	1	995707660
U73	U107	1	995707660
U73	U23	1	995707660
U73	U54	1	995708995
U73	U107	1	995708995
U73	U23	1	995708995
U73	U54	1	995708995
U73	U107	1	995708995
U73	U23	1	995708995
U73	U54	1	995708995
U73	U107	1	995708995
U73	U23	1	995708995
U73	U54	1	995811840
U73	U107	1	995811840
U73	U69	1	995811840
U73	U54	1	995829868
U73	U107	1	995829868
U73	U23	1	995829868
U73	U54	1	995829868
U73	U107	1	995829868
U73	U23	1	995829868
U73	U54	1	995829868
U73	U107	1	995829868
U73	U23	1	995829868
U24	U88	1	995862041
U28	U18	1	995863789
U28	U20	1	995863789
U28	U19	1	995863789
U28	U141	1	995863789
U28	U32	1	995863789
U28	U32	1	995863789
U73	U69	1	995866860
U51	U69	1	995868518
U51	U69	1	995868518
U73	U69	1	995870100
U73	U69	1	995870100
U20	U141	1	995872738
U6	U50	1	995872764
U6	U13	1	995872764
U6	U48	1	995872764
U6	U9	1	995872764
U20	U141	1	995873054
U20	U141	1	995873054
U86	U87	1	995873071
U20	U141	1	995874627
U28	U70	1	995876248
U28	U18	1	995876248
U28	U70	1	995876248
U28	U18	1	995876248
U28	U70	1	995876248
U28	U18	1	995876248
U28	U70	1	995876248
U28	U18	1	995876248
U20	U141	1	995876336
U73	U69	1	995876400
U109	U109	1	995876495
U109	U109	1	995876495
U2	U20	1	995877738
U2	U141	1	995877738
U2	U141	1	995877738
U123	U123	1	995879195
U123	U57	1	995879195
U73	U73	1	995892360
U73	U69	1	995892420
U79	U79	1	995892911
U91	U44	1	995893552
U79	U79	1	995894284
U44	U104	1	995896436
U44	U91	1	995896436
U20	U70	1	995900970
U20	U70	1	995900970
U18	U18	1	995901052
U18	U18	1	995901052
U49	U73	1	995940540
U73	U73	1	995947320
U73	U69	1	995947320
U73	U107	1	995947320
U73	U73	1	995947320
U73	U69	1	995947320
U73	U107	1	995947320
U28	U18	1	995950785
U24	U113	1	995956258
U10	U17	1	995957985
U10	U21	1	995957985
U10	U71	1	995957985
U10	U21	1	995958260
U10	U71	1	995958260
U10	U21	1	995958260
U10	U71	1	995958260
U118	U83	1	995958300
U118	U83	1	995958300
U73	U69	1	995958600
U49	U119	1	995960618
U49	U24	1	995960618
U49	U34	1	995960618
U49	U88	1	995960618
U49	U23	1	995960618
U49	U23	1	995960618
U49	U119	1	995962410
U49	U24	1	995962410
U49	U34	1	995962410
U49	U88	1	995962410
U49	U23	1	995962410
U49	U23	1	995962410
U13	U48	1	995964882
U73	U73	1	995965327
U73	U69	1	995965327
U76	U117	1	995968611
U149	U87	1	995970447
U149	U115	1	995970447
U149	U87	1	995970447
U149	U115	1	995970447
U18	U4	1	995973629
U73	U73	1	995976120
U73	U73	1	995976120
U73	U107	1	995976120
U73	U107	1	995976120
U49	U73	1	995976540
U73	U69	1	995976643
U73	U73	1	995983320
U73	U69	1	995983320
U73	U107	1	995983320
U18	U32	1	995985726
U18	U18	1	995985726
U18	U32	1	995985726
U18	U18	1	995985726
U51	U127	1	995993228
U51	U69	1	995993228
U51	U69	1	995993228
U73	U23	1	995994152
U73	U51	1	995994152
U73	U107	1	995994152
U73	U23	1	995994152
U73	U51	1	995994152
U73	U107	1	995994152
U51	U69	1	996040790
U51	U151	1	996040945
U79	U79	1	996041438
U79	U79	1	996041509
U73	U107	1	996043860
U123	U54	1	996043917
U123	U54	1	996043917
U51	U151	1	996046186
U33	U75	1	996047738
U75	U33	1	996050937
U151	U51	1	996052573
U6	U67	1	996053789
U6	U50	1	996053789
U6	U13	1	996053789
U6	U48	1	996053789
U6	U9	1	996053789
U73	U132	1	996063360
U73	U73	1	996063360
U73	U17	1	996063360
U73	U69	1	996063360
U73	U113	1	996063360
U73	U107	1	996063360
U10	U17	1	996068648
U10	U71	1	996068896
U10	U71	1	996068896
U33	U57	1	996070456
U73	U132	1	996081416
U73	U10	1	996081416
U73	U73	1	996081416
U73	U17	1	996081416
U73	U109	1	996081416
U73	U51	1	996081416
U73	U92	1	996081416
U73	U69	1	996081416
U73	U23	1	996081416
U73	U39	1	996081416
U73	U83	1	996081416
U73	U113	1	996081416
U73	U14	1	996081416
U73	U23	1	996081416
U73	U51	1	996081416
U73	U107	1	996081416
U73	U69	1	996121260
U73	U107	1	996121260
U73	U54	1	996121260
U73	U32	1	996123000
U73	U141	1	996123000
U73	U137	1	996123000
U73	U69	1	996123000
U10	U38	1	996124979
U32	U73	1	996125280
U73	U32	1	996126120
U32	U73	1	996126360
U51	U69	1	996127987
U51	U23	1	996127987
U51	U74	1	996128303
U51	U151	1	996128475
U109	U109	1	996131742
U109	U109	1	996131742
U18	U18	1	996134554
U18	U18	1	996134554
U13	U48	1	996135581
U6	U48	1	996137508
U6	U48	1	996137508
U75	U38	1	996137669
U73	U23	1	996139273
U73	U107	1	996139273
U73	U54	1	996139273
U73	U14	1	996139273
U76	U57	1	996140283
U73	U32	1	996141000
U73	U141	1	996141000
U73	U137	1	996141000
U73	U69	1	996141000
U91	U44	1	996142786
U91	U104	1	996142786
U91	U104	1	996142786
U73	U32	1	996143340
U73	U69	1	996145020
U86	U130	1	996147444
U86	U133	1	996147444
U86	U130	1	996147444
U86	U133	1	996147444
U10	U17	1	996149056
U10	U17	1	996149056
U79	U79	1	996150800
U79	U79	1	996151046
U44	U33	1	996151517
U44	U33	1	996151825
U13	U50	1	996153831
U13	U50	1	996153831
U33	U57	1	996154076
U73	U23	1	996154908
U14	U16	1	996157874
U14	U16	1	996157874
U76	U57	1	996158775
U13	U50	1	996158886
U68	U3	1	996159129
U24	U88	1	996160314
U57	U33	1	996161235
U32	U73	1	996161280
U32	U73	1	996162360
U73	U14	1	996167833
U105	U128	1	996221660
U105	U100	1	996221660
U105	U128	1	996221660
U105	U100	1	996221660
U20	U70	1	996222742
U20	U70	1	996222742
U20	U19	1	996222873
U14	U23	1	996224015
U2	U20	1	996224238
U2	U19	1	996224238
U2	U70	1	996224238
U2	U141	1	996224238
U2	U141	1	996224238
U2	U20	1	996224238
U2	U19	1	996224238
U2	U70	1	996224238
U2	U141	1	996224238
U2	U141	1	996224238
U20	U141	1	996224591
U137	U137	1	996225863
U137	U29	1	996225863
U137	U141	1	996225863
U137	U20	1	996225863
U137	U32	1	996225863
U137	U66	1	996225863
U137	U68	1	996225863
U137	U137	1	996226369
U137	U4	1	996226369
U20	U19	1	996226370
U33	U57	1	996231537
U57	U33	1	996231739
U137	U137	1	996234152
U137	U29	1	996234152
U137	U137	1	996234152
U86	U115	1	996234340
U86	U87	1	996234340
U91	U78	1	996237495
U33	U75	1	996238305
U33	U75	1	996238305
U57	U75	1	996238856
U20	U70	1	996242301
U68	U3	1	996242312
U20	U141	1	996242443
U20	U32	1	996242502
U44	U33	1	996242840
U44	U91	1	996242865
U20	U141	1	996243047
U20	U141	1	996243047
U76	U41	1	996243102
U20	U32	1	996243174
U44	U33	1	996243572
U32	U18	1	996243672
U91	U111	1	996243773
U86	U130	1	996244674
U86	U133	1	996244674
U86	U87	1	996244674
U55	U20	1	996245631
U76	U57	1	996246226
U76	U57	1	996248296
U28	U18	1	996248963
U28	U18	1	996248963
U18	U18	1	996255081
U18	U18	1	996255081
U86	U130	1	996255474
U86	U133	1	996255474
U86	U87	1	996255474
U20	U19	1	996313401
U85	U149	1	996366725
U14	U65	1	996397045
U128	U105	1	996397957
U128	U100	1	996397957
U17	U38	1	996414352
U75	U38	1	996416276
U17	U38	1	996416573
U73	U107	1	996462420
U73	U69	1	996462420
U73	U69	1	996466560
U73	U69	1	996467040
U18	U32	1	996469319
U10	U26	1	996470632
U23	U69	1	996471339
U23	U69	1	996471339
U73	U69	1	996471960
U18	U18	1	996472470
U18	U18	1	996472470
U73	U69	1	996474420
U73	U69	1	996474420
U70	U20	1	996475397
U70	U20	1	996475397
U68	U3	1	996475432
U17	U10	1	996478015
U17	U26	1	996478015
U17	U41	1	996478015
U17	U21	1	996478015
U17	U40	1	996478015
U17	U61	1	996478015
U17	U25	1	996478015
U17	U59	1	996478015
U17	U71	1	996478015
U17	U56	1	996478015
U20	U70	1	996478151
U20	U70	1	996478151
U2	U19	1	996480144
U2	U70	1	996480144
U2	U20	1	996480144
U2	U19	1	996480144
U2	U70	1	996480144
U2	U20	1	996480144
U73	U107	1	996480422
U73	U69	1	996480422
U73	U107	1	996480422
U73	U69	1	996480422
U49	U119	1	996481271
U49	U24	1	996481271
U49	U34	1	996481271
U49	U88	1	996481271
U49	U23	1	996481271
U49	U23	1	996481271
U66	U129	1	996482180
U17	U10	1	996482226
U17	U26	1	996482226
U17	U41	1	996482226
U17	U21	1	996482226
U17	U40	1	996482226
U17	U61	1	996482226
U17	U25	1	996482226
U17	U59	1	996482226
U17	U71	1	996482226
U17	U56	1	996482226
U2	U3	1	996482388
U18	U32	1	996482551
U73	U69	1	996484140
U68	U66	1	996486322
U68	U29	1	996486322
U91	U78	1	996487675
U36	U129	1	996487753
U73	U73	1	996488220
U73	U73	1	996488220
U73	U69	1	996490016
U73	U69	1	996490016
U73	U69	1	996490860
U20	U3	1	996491172
U20	U68	1	996491172
U73	U69	1	996491640
U75	U33	1	996492047
U75	U33	1	996492047
U49	U124	1	996492346
U49	U121	1	996492346
U49	U108	1	996492346
U49	U83	1	996492346
U79	U79	1	996495667
U20	U70	1	996495696
U10	U71	1	996495775
U33	U75	1	996497040
U33	U75	1	996497040
U86	U87	1	996498761
U86	U87	1	996498761
U33	U57	1	996499086
U13	U67	1	996499342
U13	U67	1	996499342
U13	U67	1	996499342
U13	U67	1	996499342
U20	U141	1	996499903
U70	U141	1	996500192
U70	U20	1	996500192
U70	U19	1	996500192
U70	U70	1	996500192
U70	U70	1	996500192
U70	U141	1	996500192
U70	U20	1	996500192
U70	U19	1	996500192
U70	U70	1	996500192
U70	U70	1	996500192
U20	U19	1	996502468
U20	U19	1	996502468
U67	U6	1	996504762
U49	U43	1	996506078
U49	U39	1	996506078
U49	U118	1	996506078
U49	U22	1	996506078
U49	U35	1	996506078
U49	U82	1	996506078
U49	U23	1	996506078
U49	U23	1	996506078
U107	U10	1	996506262
U107	U44	1	996506262
U107	U45	1	996506262
U107	U39	1	996506262
U107	U17	1	996506262
U107	U65	1	996506262
U107	U107	1	996506262
U107	U103	1	996506262
U107	U96	1	996506262
U107	U92	1	996506262
U107	U126	1	996506262
U107	U83	1	996506262
U107	U132	1	996506262
U107	U38	1	996506262
U107	U11	1	996506262
U107	U78	1	996506262
U107	U77	1	996506262
U107	U10	1	996506262
U107	U44	1	996506262
U107	U45	1	996506262
U107	U39	1	996506262
U107	U17	1	996506262
U107	U65	1	996506262
U107	U107	1	996506262
U107	U103	1	996506262
U107	U96	1	996506262
U107	U92	1	996506262
U107	U126	1	996506262
U107	U83	1	996506262
U107	U132	1	996506262
U107	U38	1	996506262
U107	U11	1	996506262
U107	U78	1	996506262
U107	U77	1	996506262
U107	U10	1	996506262
U107	U44	1	996506262
U107	U45	1	996506262
U107	U39	1	996506262
U107	U17	1	996506262
U107	U65	1	996506262
U107	U107	1	996506262
U107	U103	1	996506262
U107	U96	1	996506262
U107	U92	1	996506262
U107	U126	1	996506262
U107	U83	1	996506262
U107	U132	1	996506262
U107	U38	1	996506262
U107	U11	1	996506262
U107	U78	1	996506262
U107	U77	1	996506262
U17	U10	1	996506611
U17	U26	1	996506611
U17	U41	1	996506611
U17	U21	1	996506611
U17	U40	1	996506611
U17	U61	1	996506611
U17	U25	1	996506611
U17	U59	1	996506611
U17	U71	1	996506611
U17	U56	1	996506611
U17	U10	1	996506611
U17	U26	1	996506611
U17	U41	1	996506611
U17	U21	1	996506611
U17	U40	1	996506611
U17	U61	1	996506611
U17	U25	1	996506611
U17	U59	1	996506611
U17	U71	1	996506611
U17	U56	1	996506611
U77	U90	1	996508142
U24	U148	1	996509304
U73	U69	1	996509693
U73	U69	1	996542220
U73	U69	1	996543480
U73	U69	1	996544380
U73	U69	1	996544440
U73	U69	1	996553980
U28	U18	1	996554115
U92	U39	1	996558435
U75	U33	1	996566352
U33	U57	1	996566742
U68	U3	1	996567477
U18	U32	1	996567583
U18	U32	1	996567583
U92	U39	1	996567677
U20	U141	1	996570300
U73	U69	1	996573540
U83	U126	1	996573827
U26	U17	1	996574296
U26	U17	1	996574296
U18	U70	1	996575301
U13	U67	1	996578611
U13	U67	1	996578611
U17	U10	1	996579062
U17	U26	1	996579062
U17	U41	1	996579062
U17	U21	1	996579062
U17	U40	1	996579062
U17	U61	1	996579062
U17	U25	1	996579062
U17	U59	1	996579062
U17	U71	1	996579062
U17	U56	1	996579062
U73	U69	1	996581580
U73	U73	1	996582060
U86	U87	1	996583780
U75	U38	1	996588039
U76	U75	1	996589330
U76	U75	1	996589330
U109	U36	1	996589910
U75	U38	1	996591132
U75	U38	1	996591132
U13	U57	1	996592229
U13	U57	1	996592405
U28	U32	1	996596101
U28	U18	1	996596101
U28	U32	1	996596101
U28	U18	1	996596101
U131	U130	1	996626594
U131	U133	1	996626594
U131	U135	1	996626594
U131	U149	1	996626594
U131	U130	1	996626594
U131	U133	1	996626594
U131	U135	1	996626594
U131	U149	1	996626594
U38	U75	1	996643940
U79	U79	1	996645986
U20	U141	1	996648371
U20	U70	1	996648371
U20	U19	1	996648371
U69	U73	1	996650601
U69	U23	1	996650601
U69	U51	1	996650601
U69	U73	1	996650601
U69	U23	1	996650601
U69	U51	1	996650601
U33	U57	1	996651379
U13	U50	1	996652306
U13	U48	1	996652306
U13	U9	1	996652306
U13	U67	1	996652306
U13	U6	1	996652306
U49	U38	1	996652431
U109	U36	1	996652965
U109	U36	1	996652965
U13	U67	1	996654851
U13	U67	1	996654851
U76	U75	1	996656142
U76	U75	1	996656142
U75	U38	1	996657898
U86	U87	1	996659435
U86	U133	1	996659435
U86	U130	1	996659435
U20	U19	1	996660684
U68	U3	1	996663322
U68	U3	1	996663322
U86	U87	1	996663804
U69	U73	1	996664499
U17	U10	1	996665720
U17	U26	1	996665720
U17	U41	1	996665720
U17	U21	1	996665720
U17	U40	1	996665720
U17	U61	1	996665720
U17	U25	1	996665720
U17	U59	1	996665720
U17	U71	1	996665720
U17	U56	1	996665720
U17	U10	1	996665720
U17	U26	1	996665720
U17	U41	1	996665720
U17	U21	1	996665720
U17	U40	1	996665720
U17	U61	1	996665720
U17	U25	1	996665720
U17	U59	1	996665720
U17	U71	1	996665720
U17	U56	1	996665720
U109	U109	1	996668711
U109	U109	1	996668711
U129	U10	1	996668758
U129	U122	1	996668758
U129	U123	1	996668758
U129	U74	1	996668758
U129	U65	1	996668758
U129	U66	1	996668758
U129	U109	1	996668758
U129	U51	1	996668758
U129	U107	1	996668758
U129	U29	1	996668758
U129	U36	1	996668758
U129	U69	1	996668758
U129	U54	1	996668758
U129	U127	1	996668758
U129	U127	1	996668758
U129	U10	1	996668758
U129	U122	1	996668758
U129	U123	1	996668758
U129	U74	1	996668758
U129	U65	1	996668758
U129	U66	1	996668758
U129	U109	1	996668758
U129	U51	1	996668758
U129	U107	1	996668758
U129	U29	1	996668758
U129	U36	1	996668758
U129	U69	1	996668758
U129	U54	1	996668758
U129	U127	1	996668758
U129	U127	1	996668758
U129	U10	1	996668758
U129	U122	1	996668758
U129	U123	1	996668758
U129	U74	1	996668758
U129	U65	1	996668758
U129	U66	1	996668758
U129	U109	1	996668758
U129	U51	1	996668758
U129	U107	1	996668758
U129	U29	1	996668758
U129	U36	1	996668758
U129	U69	1	996668758
U129	U54	1	996668758
U129	U127	1	996668758
U129	U127	1	996668758
U135	U134	1	996670020
U135	U138	1	996670020
U135	U143	1	996670020
U135	U131	1	996670020
U135	U85	1	996670020
U135	U149	1	996670020
U135	U135	1	996670020
U76	U11	1	996670111
U76	U75	1	996671135
U76	U75	1	996671135
U33	U57	1	996672229
U109	U20	1	996672393
U51	U69	1	996673959
U51	U73	1	996673959
U51	U73	1	996673959
U129	U129	1	996674470
U129	U10	1	996674470
U129	U122	1	996674470
U129	U123	1	996674470
U129	U74	1	996674470
U129	U65	1	996674470
U129	U66	1	996674470
U129	U109	1	996674470
U129	U51	1	996674470
U129	U107	1	996674470
U129	U29	1	996674470
U129	U36	1	996674470
U129	U69	1	996674470
U129	U54	1	996674470
U129	U127	1	996674470
U129	U127	1	996674470
U51	U69	1	996675639
