from_id	to_id	weight	time
U1118	U681	1	1085094161
U513	U388	1	1085094345
U513	U590	1	1085094413
U377	U1185	1	1085094541
U1118	U681	1	1085094545
U740	U713	1	1085094605
U994	U1103	1	1085094790
U50	U596	1	1085094807
U1246	U99	1	1085094910
U377	U1185	1	1085094967
U762	U513	1	1085094982
U212	U678	1	1085095004
U68	U1214	1	1085095335
U1066	U713	1	1085095403
U372	U1246	1	1085095636
U1158	U1136	1	1085095652
U372	U713	1	1085095702
U1158	U297	1	1085095705
U372	U353	1	1085095790
U1246	U372	1	1085095818
U1158	U713	1	1085095833
U994	U513	1	1085095853
U1158	U713	1	1085095891
U144	U1185	1	1085096083
U596	U50	1	1085096388
U144	U834	1	1085096390
U377	U3	1	1085096599
U994	U97	1	1085096615
U547	U713	1	1085096634
U97	U994	1	1085096681
U928	U372	1	1085096689
U1214	U68	1	1085096733
U68	U1214	1	1085096769
U377	U144	1	1085096823
U994	U97	1	1085096831
U1214	U68	1	1085096844
U1185	U144	1	1085096904
U1021	U547	1	1085096918
U377	U615	1	1085096938
U1189	U713	1	1085097133
U144	U1185	1	1085097213
U928	U362	1	1085097226
U547	U1018	1	1085097243
U994	U536	1	1085097246
U760	U975	1	1085097316
U547	U1021	1	1085097388
U794	U1161	1	1085097388
U372	U928	1	1085097475
U994	U1054	1	1085097529
U308	U835	1	1085097917
U204	U615	1	1085098049
U51	U969	1	1085098057
U204	U1189	1	1085098066
U928	U372	1	1085098072
U878	U437	1	1085098100
U928	U964	1	1085098162
U297	U1158	1	1085098169
U878	U1255	1	1085098381
U48	U1136	1	1085098457
U1189	U437	1	1085098464
U245	U699	1	1085098499
U298	U687	1	1085098539
U1189	U204	1	1085098602
U638	U725	1	1085098980
U1189	U297	1	1085099080
U950	U353	1	1085099098
U1189	U482	1	1085099254
U388	U513	1	1085099364
U323	U367	1	1085099379
U323	U42	1	1085099415
U323	U42	1	1085099428
U297	U1189	1	1085099437
U323	U341	1	1085099506
U341	U323	1	1085099522
U341	U323	1	1085099548
U323	U341	1	1085099549
U323	U341	1	1085099558
U323	U341	1	1085099584
U323	U298	1	1085099650
U341	U323	1	1085099732
U323	U341	1	1085099802
U341	U323	1	1085099839
U48	U323	1	1085099881
U323	U341	1	1085099910
U323	U48	1	1085099933
U341	U323	1	1085100014
U48	U323	1	1085100021
U323	U341	1	1085100054
U323	U48	1	1085100080
U405	U388	1	1085100103
U1240	U536	1	1085100128
U341	U323	1	1085100133
U323	U341	1	1085100212
U48	U323	1	1085100236
U323	U48	1	1085100274
U1195	U103	1	1085100314
U48	U323	1	1085100362
U341	U323	1	1085100378
U323	U48	1	1085100444
U1195	U103	1	1085100482
U323	U341	1	1085100507
U1196	U834	1	1085100571
U341	U323	1	1085100664
U1186	U783	1	1085100670
U1195	U103	1	1085100735
U323	U341	1	1085100744
U48	U323	1	1085100843
U454	U1043	1	1085100845
U341	U323	1	1085100848
U323	U48	1	1085100931
U1213	U615	1	1085100947
U323	U341	1	1085100968
U48	U323	1	1085100984
U323	U48	1	1085101101
U781	U538	1	1085101112
U341	U323	1	1085101128
U1018	U547	1	1085101176
U48	U323	1	1085101210
U1213	U277	1	1085101215
U1195	U103	1	1085101346
U547	U1018	1	1085101381
U245	U1264	1	1085101468
U1018	U547	1	1085101482
U1264	U245	1	1085101484
U245	U1264	1	1085101530
U323	U341	1	1085101535
U323	U48	1	1085101571
U547	U1018	1	1085101597
U781	U307	1	1085101621
U9	U679	1	1085101678
U9	U1206	1	1085101688
U341	U323	1	1085101712
U9	U1196	1	1085101725
U48	U323	1	1085101776
U323	U341	1	1085101817
U1093	U341	1	1085101822
U1093	U341	1	1085101828
U1093	U950	1	1085101841
U323	U48	1	1085101856
U341	U323	1	1085101862
U341	U1093	1	1085101885
U353	U950	1	1085101921
U323	U341	1	1085101957
U48	U323	1	1085101969
U323	U48	1	1085102002
U323	U741	1	1085102048
U341	U323	1	1085102111
U48	U323	1	1085102143
U741	U323	1	1085102153
U950	U353	1	1085102155
U323	U341	1	1085102170
U323	U48	1	1085102193
U323	U741	1	1085102213
U353	U950	1	1085102228
U341	U323	1	1085102240
U48	U323	1	1085102262
U323	U341	1	1085102307
U928	U1265	1	1085102318
U323	U48	1	1085102322
U950	U353	1	1085102329
U741	U323	1	1085102363
U48	U323	1	1085102399
U323	U741	1	1085102468
U950	U1093	1	1085102477
U323	U48	1	1085102487
U323	U48	1	1085102505
U42	U323	1	1085102541
U741	U323	1	1085102577
U323	U42	1	1085102579
U323	U741	1	1085102606
U48	U323	1	1085102618
U42	U323	1	1085102628
U323	U48	1	1085102687
U741	U323	1	1085102723
U323	U42	1	1085102723
U341	U323	1	1085102740
U323	U741	1	1085102748
U323	U341	1	1085102776
U48	U323	1	1085102784
U323	U48	1	1085102829
U741	U323	1	1085102840
U42	U323	1	1085102904
U341	U323	1	1085102936
U323	U741	1	1085102966
U323	U42	1	1085102998
U323	U341	1	1085103025
U741	U323	1	1085103031
U48	U323	1	1085103036
U42	U323	1	1085103056
U323	U741	1	1085103079
U323	U48	1	1085103109
U323	U42	1	1085103138
U341	U323	1	1085103146
U42	U928	1	1085103179
U741	U323	1	1085103182
U323	U341	1	1085103226
U48	U323	1	1085103245
U323	U741	1	1085103285
U42	U323	1	1085103298
U323	U48	1	1085103304
U341	U323	1	1085103322
U42	U1266	1	1085103337
U323	U42	1	1085103348
U687	U298	1	1085103380
U48	U323	1	1085103399
U323	U341	1	1085103402
U687	U1056	1	1085103419
U928	U80	1	1085103424
U323	U48	1	1085103438
U341	U323	1	1085103471
U48	U323	1	1085103490
U741	U323	1	1085103492
U323	U341	1	1085103504
U323	U48	1	1085103516
U323	U741	1	1085103556
U42	U323	1	1085103557
U341	U323	1	1085103557
U928	U42	1	1085103558
U323	U341	1	1085103627
U323	U42	1	1085103641
U741	U323	1	1085103668
U323	U741	1	1085103699
U341	U323	1	1085103777
U741	U323	1	1085103782
U48	U323	1	1085103860
U323	U341	1	1085103882
U323	U741	1	1085103922
U323	U48	1	1085103935
U48	U323	1	1085104050
U48	U323	1	1085104093
U323	U48	1	1085104108
U741	U323	1	1085104126
U323	U48	1	1085104134
U323	U741	1	1085104149
U341	U323	1	1085104180
U48	U323	1	1085104188
U48	U323	1	1085104221
U741	U323	1	1085104259
U323	U341	1	1085104304
U1267	U323	1	1085104347
U323	U48	1	1085104354
U323	U741	1	1085104397
U323	U1267	1	1085104408
U48	U323	1	1085104454
U1131	U309	1	1085104479
U323	U48	1	1085104499
U341	U323	1	1085104515
U741	U323	1	1085104518
U48	U323	1	1085104531
U1267	U323	1	1085104543
U323	U341	1	1085104558
U323	U741	1	1085104581
U323	U48	1	1085104655
U323	U1267	1	1085104668
U741	U323	1	1085104707
U323	U741	1	1085104761
U1267	U323	1	1085104770
U323	U1267	1	1085104782
U72	U1039	1	1085104811
U1267	U323	1	1085104853
U323	U1267	1	1085104890
U48	U323	1	1085104940
U741	U323	1	1085104948
U1267	U323	1	1085104959
U323	U48	1	1085104985
U48	U323	1	1085104997
U341	U323	1	1085104999
U323	U741	1	1085105035
U323	U1267	1	1085105043
U323	U341	1	1085105100
U323	U1267	1	1085105111
U341	U323	1	1085105126
U1267	U323	1	1085105167
U741	U323	1	1085105184
U204	U1189	1	1085105715
U350	U447	1	1085112774
U617	U704	1	1085113472
U679	U72	1	1085114869
U964	U928	1	1085115127
U41	U1255	1	1085115295
U32	U1190	1	1085115384
U277	U1213	1	1085115778
U1178	U1158	1	1085116690
U233	U193	1	1085117021
U70	U1113	1	1085119329
U342	U1268	1	1085119894
U594	U840	1	1085119912
U342	U1268	1	1085119915
U342	U1268	1	1085120283
U342	U1268	1	1085120308
U342	U1268	1	1085120329
U342	U1268	1	1085120418
U1127	U322	1	1085120588
U1127	U641	1	1085120778
U1113	U70	1	1085120781
U1127	U1269	1	1085120981
U342	U1268	1	1085121016
U1268	U342	1	1085121336
U1136	U48	1	1085121376
U1136	U1158	1	1085121406
U1136	U1270	1	1085121442
U1271	U1	1	1085121634
U342	U1268	1	1085121813
U1127	U536	1	1085121971
U999	U713	1	1085123363
U999	U297	1	1085123411
U80	U928	1	1085123566
U415	U329	1	1085124378
U797	U1268	1	1085124409
U1127	U1137	1	1085124417
U588	U1185	1	1085124589
U9	U679	1	1085125050
U621	U48	1	1085125070
U309	U1131	1	1085125075
U415	U142	1	1085125130
U415	U12	1	1085125146
U415	U1121	1	1085125161
U415	U329	1	1085125181
U415	U997	1	1085125210
U1272	U887	1	1085125521
U958	U704	1	1085125557
U1127	U2	1	1085125565
U1272	U265	1	1085125663
U966	U1248	1	1085125976
U770	U44	1	1085126033
U958	U959	1	1085126453
U527	U372	1	1085126567
U958	U621	1	1085126648
U1248	U966	1	1085126694
U799	U32	1	1085127461
U1042	U713	1	1085127589
U1042	U1056	1	1085127612
U70	U1113	1	1085127657
U470	U288	1	1085127707
U1042	U12	1	1085127724
U1042	U145	1	1085127741
U779	U809	1	1085127800
U1042	U34	1	1085127894
U525	U1246	1	1085128087
U32	U799	1	1085128091
U1255	U285	1	1085128263
U1255	U878	1	1085128296
U1255	U41	1	1085128307
U799	U32	1	1085128422
U32	U799	1	1085128454
U431	U727	1	1085128727
U799	U32	1	1085128738
U278	U1215	1	1085128743
U431	U617	1	1085128837
U498	U639	1	1085128922
U963	U393	1	1085128980
U1248	U80	1	1085129061
U834	U1196	1	1085129161
U621	U958	1	1085129466
U72	U679	1	1085129589
U42	U1270	1	1085129641
U725	U638	1	1085129861
U736	U617	1	1085129895
U1113	U70	1	1085129952
U53	U1272	1	1085130186
U725	U1260	1	1085130229
U127	U697	1	1085130246
U627	U431	1	1085130274
U32	U220	1	1085130286
U713	U1158	1	1085130292
U713	U1158	1	1085130311
U713	U372	1	1085130327
U1246	U525	1	1085130334
U1270	U1136	1	1085130338
U431	U627	1	1085130397
U32	U638	1	1085130466
U1273	U1274	1	1085130535
U525	U1246	1	1085130674
U1142	U990	1	1085130681
U627	U431	1	1085130697
U36	U770	1	1085130734
U1195	U1167	1	1085130807
U288	U470	1	1085130880
U372	U527	1	1085130899
U372	U713	1	1085130910
U1273	U475	1	1085131179
U475	U1273	1	1085131205
U542	U495	1	1085131296
U372	U1244	1	1085131339
U542	U128	1	1085131349
U63	U797	1	1085131395
U542	U314	1	1085131419
U1244	U1275	1	1085131560
U1246	U525	1	1085131669
U462	U675	1	1085131873
U1043	U454	1	1085131942
U1033	U437	1	1085132062
U525	U1246	1	1085132109
U278	U1248	1	1085132118
U1248	U278	1	1085132349
U114	U770	1	1085132350
U542	U1216	1	1085132355
U105	U475	1	1085132461
U278	U1248	1	1085132489
U1211	U1033	1	1085132498
U1131	U309	1	1085132516
U1211	U1163	1	1085132539
U1211	U32	1	1085132551
U823	U149	1	1085132627
U1259	U1236	1	1085132712
U823	U1185	1	1085132736
U823	U41	1	1085132744
U1248	U278	1	1085132755
U105	U288	1	1085132759
U823	U1211	1	1085132766
U288	U105	1	1085132792
U278	U1248	1	1085132809
U105	U288	1	1085132825
U32	U1211	1	1085132862
U288	U105	1	1085132880
U425	U765	1	1085132931
U105	U701	1	1085132947
U475	U105	1	1085132979
U105	U288	1	1085133012
U105	U475	1	1085133027
U425	U753	1	1085133030
U487	U1236	1	1085133098
U105	U1276	1	1085133137
U105	U1276	1	1085133170
U288	U105	1	1085133189
U105	U1181	1	1085133193
U823	U615	1	1085133261
U105	U288	1	1085133279
U105	U569	1	1085133338
U288	U105	1	1085133341
U606	U821	1	1085133449
U569	U105	1	1085133456
U105	U288	1	1085133514
U823	U1139	1	1085133543
U42	U620	1	1085133550
U42	U142	1	1085133572
U288	U105	1	1085133582
U105	U569	1	1085133583
U142	U415	1	1085133596
U105	U288	1	1085133613
U350	U617	1	1085133616
U770	U36	1	1085133658
U569	U105	1	1085133672
U105	U638	1	1085133672
U105	U569	1	1085133707
U998	U823	1	1085133717
U142	U1260	1	1085133723
U822	U679	1	1085133746
U142	U42	1	1085133775
U823	U998	1	1085133783
U454	U1043	1	1085133791
U105	U42	1	1085133795
U823	U308	1	1085133819
U105	U323	1	1085133852
U105	U307	1	1085133876
U142	U713	1	1085133913
U569	U105	1	1085133913
U475	U105	1	1085133940
U105	U569	1	1085133986
U105	U475	1	1085133999
U105	U569	1	1085134012
U770	U114	1	1085134047
U105	U606	1	1085134085
U252	U350	1	1085134096
U142	U1277	1	1085134118
U569	U105	1	1085134123
U105	U964	1	1085134167
U606	U105	1	1085134211
U105	U569	1	1085134231
U105	U606	1	1085134262
U606	U105	1	1085134309
U606	U105	1	1085134346
U569	U105	1	1085134356
U105	U606	1	1085134378
U105	U606	1	1085134407
U1248	U346	1	1085134434
U105	U569	1	1085134441
U964	U105	1	1085134453
U569	U105	1	1085134471
U105	U964	1	1085134562
U105	U569	1	1085134576
U105	U964	1	1085134597
U964	U105	1	1085134711
U569	U105	1	1085134731
U105	U964	1	1085134750
U105	U569	1	1085134783
U569	U105	1	1085134865
U617	U350	1	1085134873
U105	U569	1	1085134963
U463	U252	1	1085135127
U463	U687	1	1085135143
U1213	U277	1	1085135149
U463	U1010	1	1085135189
U569	U105	1	1085135228
U899	U586	1	1085135242
U70	U1113	1	1085135277
U463	U339	1	1085135284
U105	U463	1	1085135295
U105	U569	1	1085135319
U569	U105	1	1085135361
U463	U105	1	1085135381
U1036	U713	1	1085135390
U725	U835	1	1085135420
U924	U1158	1	1085135444
U105	U569	1	1085135444
U105	U463	1	1085135460
U105	U463	1	1085135513
U32	U105	1	1085135616
U463	U105	1	1085135640
U339	U463	1	1085135667
U105	U463	1	1085135740
U105	U463	1	1085135779
U615	U204	1	1085135780
U615	U1213	1	1085135786
U32	U105	1	1085135794
U32	U1234	1	1085135968
U615	U823	1	1085135988
U487	U3	1	1085136014
U105	U463	1	1085136023
U105	U463	1	1085136089
U32	U349	1	1085136091
U105	U32	1	1085136206
U199	U1244	1	1085136253
U105	U621	1	1085136333
U32	U105	1	1085136354
U3	U487	1	1085136386
U105	U32	1	1085136424
U621	U105	1	1085136455
U105	U621	1	1085136541
U32	U105	1	1085136579
U34	U282	1	1085136614
U298	U687	1	1085136683
U823	U615	1	1085136691
U105	U32	1	1085136734
U298	U323	1	1085136753
U105	U155	1	1085136903
U142	U257	1	1085136991
U1062	U9	1	1085137044
U32	U105	1	1085137046
U1062	U42	1	1085137107
U377	U415	1	1085137153
U105	U32	1	1085137153
U377	U615	1	1085137178
U42	U1062	1	1085137291
U704	U617	1	1085137520
U859	U431	1	1085142894
U859	U547	1	1085142944
U536	U1236	1	1085142991
U318	U802	1	1085143007
U536	U994	1	1085143008
U536	U1127	1	1085143066
U644	U144	1	1085143100
U1260	U142	1	1085143189
U1260	U719	1	1085143302
U105	U697	1	1085143335
U969	U51	1	1085143339
U644	U1251	1	1085143372
U644	U1251	1	1085143380
U144	U644	1	1085143594
U323	U298	1	1085143617
U32	U1127	1	1085143657
U644	U144	1	1085143691
U144	U644	1	1085143843
U32	U1260	1	1085143862
U357	U474	1	1085143936
U617	U704	1	1085143970
U644	U144	1	1085143979
U144	U644	1	1085144065
U1260	U32	1	1085144093
U644	U144	1	1085144129
U144	U644	1	1085144202
U644	U144	1	1085144272
U144	U644	1	1085144382
U644	U1099	1	1085144406
U644	U1099	1	1085144410
U357	U605	1	1085144456
U644	U144	1	1085144484
U144	U644	1	1085144536
U144	U644	1	1085144591
U644	U144	1	1085144598
U144	U644	1	1085144667
U644	U144	1	1085144689
U257	U142	1	1085144838
U899	U105	1	1085144843
U144	U644	1	1085144850
U899	U644	1	1085144880
U1	U1271	1	1085144942
U144	U1278	1	1085144991
U899	U644	1	1085145060
U644	U144	1	1085145067
U249	U713	1	1085145081
U899	U629	1	1085145097
U1248	U1279	1	1085145101
U1248	U1279	1	1085145123
U249	U1260	1	1085145141
U899	U644	1	1085145178
U144	U644	1	1085145211
U249	U1117	1	1085145256
U644	U899	1	1085145260
U644	U144	1	1085145351
U144	U644	1	1085145451
U144	U921	1	1085145503
U644	U144	1	1085145512
U249	U1117	1	1085145540
U644	U1234	1	1085145576
U629	U899	1	1085145609
U144	U644	1	1085145642
U63	U60	1	1085145655
U1103	U309	1	1085145660
U644	U144	1	1085145680
U72	U883	1	1085145685
U144	U644	1	1085145744
U644	U1279	1	1085145793
U1185	U463	1	1085145934
U249	U1103	1	1085146057
U415	U1260	1	1085146357
U48	U621	1	1085146421
U105	U899	1	1085146611
U431	U605	1	1085146651
U32	U1260	1	1085146660
U309	U1103	1	1085146670
U1189	U835	1	1085146763
U431	U605	1	1085146871
U1189	U1103	1	1085146970
U1260	U32	1	1085146983
U431	U605	1	1085147112
U32	U1260	1	1085147120
U1260	U32	1	1085147233
U32	U1260	1	1085147261
U1103	U1189	1	1085147377
U1189	U1103	1	1085147400
U1103	U309	1	1085147408
U1103	U1189	1	1085147430
U1189	U1103	1	1085147483
U835	U1189	1	1085147504
U308	U823	1	1085147534
U834	U621	1	1085147566
U327	U1255	1	1085147733
U377	U755	1	1085147739
U1260	U32	1	1085147791
U357	U379	1	1085147849
U1234	U644	1	1085147864
U327	U1103	1	1085147870
U1103	U1189	1	1085147894
U327	U463	1	1085147920
U704	U958	1	1085148001
U1189	U1103	1	1085148378
U654	U1248	1	1085148550
U809	U779	1	1085148589
U704	U1280	1	1085148589
U9	U1062	1	1085148654
U9	U1132	1	1085148674
U1260	U1042	1	1085148678
U704	U1255	1	1085148714
U1260	U505	1	1085148752
U596	U654	1	1085148776
U704	U1244	1	1085148818
U9	U1280	1	1085148823
U9	U1279	1	1085148839
U9	U1261	1	1085148852
U654	U596	1	1085148923
U297	U999	1	1085149035
U357	U474	1	1085149129
U878	U1255	1	1085149273
U357	U474	1	1085149337
U32	U1260	1	1085149381
U357	U474	1	1085149488
U1280	U1244	1	1085149505
U50	U234	1	1085149581
U1280	U704	1	1085149602
U542	U1069	1	1085149616
U357	U474	1	1085149890
U60	U63	1	1085149937
U770	U1280	1	1085150008
U1281	U644	1	1085150094
U1281	U60	1	1085150173
U1281	U60	1	1085150637
U509	U815	1	1085150685
U357	U72	1	1085150711
U509	U758	1	1085150741
U711	U1034	1	1085150949
U1043	U454	1	1085150993
U357	U72	1	1085150999
U357	U72	1	1085151074
U687	U298	1	1085151186
U1280	U1210	1	1085151469
U701	U105	1	1085151585
U615	U823	1	1085151761
U1034	U711	1	1085151859
U711	U1034	1	1085151946
U448	U823	1	1085152003
U393	U963	1	1085152004
U1282	U221	1	1085152036
U1034	U711	1	1085152191
U749	U713	1	1085152359
U1034	U711	1	1085152438
U711	U1034	1	1085152439
U1281	U1283	1	1085152483
U1113	U70	1	1085152504
U1256	U615	1	1085152506
U615	U1256	1	1085152548
U711	U1034	1	1085152556
U1281	U950	1	1085152596
U1034	U711	1	1085152653
U220	U32	1	1085152769
U474	U640	1	1085152771
U711	U1034	1	1085152797
U800	U964	1	1085152867
U209	U1255	1	1085152880
U640	U474	1	1085152895
U1034	U711	1	1085152944
U474	U640	1	1085152998
U711	U1034	1	1085153014
U810	U708	1	1085153054
U224	U701	1	1085153274
U1034	U711	1	1085153318
U711	U1034	1	1085153364
U1034	U711	1	1085153367
U44	U1189	1	1085153405
U711	U1034	1	1085153660
U605	U272	1	1085153671
U474	U749	1	1085153720
U1227	U1117	1	1085153723
U1034	U711	1	1085153748
U1034	U711	1	1085153762
U1181	U105	1	1085153770
U711	U1034	1	1085153816
U234	U50	1	1085153840
U1253	U586	1	1085154050
U1253	U72	1	1085154073
U1034	U711	1	1085154122
U72	U1253	1	1085154257
U644	U1281	1	1085154263
U72	U1253	1	1085154419
U640	U1253	1	1085154442
U1253	U72	1	1085154503
U711	U1034	1	1085154533
U1253	U640	1	1085154576
U220	U224	1	1085154699
U1034	U711	1	1085154759
U640	U1253	1	1085154856
U644	U654	1	1085154870
U654	U644	1	1085155093
U640	U712	1	1085155184
U586	U1253	1	1085155196
U725	U835	1	1085155345
U644	U654	1	1085155419
U770	U1280	1	1085155424
U654	U644	1	1085155586
U725	U1260	1	1085155608
U899	U1185	1	1085155694
U899	U1189	1	1085155791
U1253	U640	1	1085155858
U63	U60	1	1085155946
U1253	U586	1	1085156080
U1196	U834	1	1085156176
U1253	U1284	1	1085156459
U48	U152	1	1085156533
U152	U48	1	1085156620
U1285	U912	1	1085156664
U3	U555	1	1085156718
U48	U152	1	1085156843
U285	U1255	1	1085156915
U152	U48	1	1085156935
U145	U1042	1	1085156936
U145	U994	1	1085156971
U853	U514	1	1085157017
U72	U1253	1	1085157113
U1253	U605	1	1085157117
U1253	U605	1	1085157151
U1286	U48	1	1085157153
U48	U152	1	1085157230
U1253	U72	1	1085157306
U1286	U48	1	1085157599
U152	U48	1	1085157625
U938	U67	1	1085157661
U72	U1253	1	1085157782
U48	U152	1	1085157789
U12	U415	1	1085158046
U12	U527	1	1085158062
U12	U128	1	1085158090
U12	U175	1	1085158103
U1186	U1056	1	1085158123
U475	U468	1	1085158143
U346	U1248	1	1085158363
U220	U224	1	1085158471
U1284	U1253	1	1085158541
U323	U298	1	1085158632
U586	U1253	1	1085158898
U714	U1284	1	1085158948
U1127	U152	1	1085158975
U1127	U1284	1	1085159178
U41	U1255	1	1085159471
U41	U823	1	1085159492
U590	U638	1	1085159500
U1284	U1127	1	1085159537
U1284	U714	1	1085159589
U323	U367	1	1085159697
U621	U48	1	1085159841
U621	U834	1	1085159867
U249	U1260	1	1085159972
U621	U105	1	1085160041
U249	U358	1	1085160051
U1158	U924	1	1085160066
U1158	U924	1	1085160107
U621	U772	1	1085160108
U621	U719	1	1085160245
U42	U704	1	1085160353
U924	U1158	1	1085160357
U249	U547	1	1085160411
U704	U42	1	1085160482
U924	U1158	1	1085160501
U42	U474	1	1085160513
U525	U1246	1	1085160534
U999	U297	1	1085160637
U1246	U525	1	1085160676
U1234	U227	1	1085160723
U425	U1103	1	1085160725
U1246	U645	1	1085160816
U1127	U1284	1	1085160888
U1246	U525	1	1085160991
U1246	U525	1	1085161176
U42	U474	1	1085161179
U42	U1280	1	1085161245
U42	U323	1	1085161356
U42	U474	1	1085161382
U1246	U525	1	1085161394
U1206	U1093	1	1085161471
U42	U502	1	1085161589
U323	U42	1	1085161665
U42	U474	1	1085161672
U1280	U511	1	1085161721
U1136	U1158	1	1085161796
U1136	U1158	1	1085161807
U502	U42	1	1085161830
U42	U474	1	1085161834
U1189	U204	1	1085161844
U42	U502	1	1085161852
U1189	U502	1	1085161865
U502	U42	1	1085161870
U42	U502	1	1085161901
U502	U1189	1	1085161904
U346	U1284	1	1085161908
U277	U1186	1	1085161910
U323	U42	1	1085161981
U1280	U1287	1	1085162134
U1287	U1280	1	1085162146
U42	U474	1	1085162170
U600	U1189	1	1085162196
U42	U644	1	1085162292
U1246	U652	1	1085162297
U474	U42	1	1085162342
U749	U474	1	1085162343
U600	U42	1	1085162406
U42	U474	1	1085162438
U474	U749	1	1085162451
U527	U923	1	1085162595
U749	U474	1	1085162668
U42	U242	1	1085162792
U474	U749	1	1085162886
U1127	U298	1	1085162888
U1189	U502	1	1085162895
U42	U831	1	1085162929
U1281	U644	1	1085163062
U1281	U699	1	1085163107
U686	U950	1	1085163383
U42	U194	1	1085163652
U1281	U308	1	1085164037
U41	U502	1	1085164157
U1127	U219	1	1085164315
U42	U573	1	1085164364
U1253	U468	1	1085164672
U193	U658	1	1085164674
U1253	U50	1	1085164987
U1288	U42	1	1085165152
U42	U831	1	1085165469
U1253	U1287	1	1085165710
U386	U422	1	1085165782
U1127	U802	1	1085165822
U114	U770	1	1085165873
U1127	U474	1	1085165889
U42	U1050	1	1085165978
U281	U1280	1	1085166141
U687	U1283	1	1085166158
U781	U1280	1	1085166341
U781	U1287	1	1085166455
U538	U781	1	1085166513
U357	U1253	1	1085166519
U6	U212	1	1085166562
U781	U538	1	1085166704
U1253	U781	1	1085166717
U781	U1253	1	1085166806
U454	U1043	1	1085166924
U1127	U194	1	1085166979
U357	U1253	1	1085166981
U1253	U781	1	1085167063
U1127	U840	1	1085167067
U781	U281	1	1085167115
U1280	U781	1	1085167159
U1280	U281	1	1085167279
U700	U605	1	1085167307
U700	U704	1	1085167367
U357	U1253	1	1085167467
U712	U640	1	1085167500
U281	U1280	1	1085167543
U281	U781	1	1085167585
U1253	U357	1	1085167699
U357	U758	1	1085167711
U758	U509	1	1085167754
U357	U758	1	1085167759
U1281	U291	1	1085167771
U357	U1253	1	1085167783
U199	U1051	1	1085167795
U474	U1014	1	1085167823
U357	U758	1	1085167899
U12	U527	1	1085167918
U357	U758	1	1085168023
U646	U474	1	1085168045
U212	U1289	1	1085168073
U357	U1253	1	1085168106
U212	U6	1	1085168154
U357	U758	1	1085168248
U1042	U1260	1	1085168273
U681	U617	1	1085168299
U6	U212	1	1085168301
U357	U758	1	1085168344
U212	U6	1	1085168347
U753	U425	1	1085168373
U6	U212	1	1085168384
U1290	U617	1	1085168438
U357	U598	1	1085168460
U357	U758	1	1085168500
U357	U758	1	1085168515
U681	U212	1	1085168538
U6	U212	1	1085168541
U212	U6	1	1085168588
U646	U758	1	1085168597
U357	U758	1	1085168615
U681	U617	1	1085168677
U646	U758	1	1085168684
U681	U212	1	1085168702
U12	U617	1	1085168724
U12	U605	1	1085168747
U681	U758	1	1085168750
U1290	U605	1	1085168789
U1290	U617	1	1085168806
U42	U831	1	1085168817
U681	U212	1	1085168827
U646	U758	1	1085168841
U12	U605	1	1085168856
U681	U758	1	1085168864
U1237	U199	1	1085168887
U12	U599	1	1085168917
U220	U346	1	1085168940
U681	U758	1	1085168957
U646	U758	1	1085168984
U1290	U605	1	1085169051
U12	U758	1	1085169057
U12	U605	1	1085169076
U681	U758	1	1085169111
U12	U598	1	1085169307
U431	U605	1	1085169342
U199	U1237	1	1085169368
U357	U843	1	1085169421
U9	U1280	1	1085169503
U9	U1196	1	1085169518
U357	U1291	1	1085169532
U9	U477	1	1085169540
U12	U605	1	1085169547
U9	U1206	1	1085169583
U219	U1127	1	1085169614
U32	U1260	1	1085169659
U1281	U1291	1	1085169736
U12	U605	1	1085169757
U84	U598	1	1085169758
U681	U758	1	1085169766
U220	U346	1	1085169799
U681	U617	1	1085169804
U12	U605	1	1085169886
U357	U528	1	1085169932
U357	U792	1	1085169995
U1280	U281	1	1085170026
U810	U626	1	1085170070
U357	U1142	1	1085170113
U357	U792	1	1085170148
U1052	U1260	1	1085170166
U810	U626	1	1085170177
U357	U792	1	1085170192
U810	U626	1	1085170248
U12	U605	1	1085170266
U357	U792	1	1085170360
U152	U1127	1	1085170380
U810	U626	1	1085170403
U357	U1142	1	1085170435
U1033	U1211	1	1085170450
U152	U1158	1	1085170452
U12	U605	1	1085170458
U357	U792	1	1085170506
U323	U753	1	1085170518
U1236	U487	1	1085170552
U509	U758	1	1085170637
U1236	U487	1	1085170705
U357	U792	1	1085170708
U12	U605	1	1085170819
U357	U1291	1	1085170819
U357	U792	1	1085170912
U474	U1187	1	1085170934
U758	U509	1	1085170975
U908	U263	1	1085170995
U1033	U1292	1	1085170998
U9	U1280	1	1085171045
U1127	U219	1	1085171211
U1127	U152	1	1085171330
U1043	U454	1	1085171452
U398	U1291	1	1085171456
U1214	U933	1	1085171469
U1291	U398	1	1085171507
U398	U1291	1	1085171550
U1291	U398	1	1085171667
U398	U1291	1	1085171701
U1291	U398	1	1085171829
U1281	U308	1	1085171838
U12	U599	1	1085171908
U498	U1293	1	1085171916
U1281	U950	1	1085171961
U281	U1280	1	1085171961
U1281	U308	1	1085172005
U1227	U1237	1	1085172068
U1127	U1291	1	1085172142
U1281	U950	1	1085172219
U1281	U308	1	1085172247
U810	U626	1	1085172248
U966	U1248	1	1085172301
U1127	U1291	1	1085172410
U1291	U1127	1	1085172490
U152	U1127	1	1085172560
U1127	U1291	1	1085172669
U1281	U308	1	1085172675
U1281	U308	1	1085172709
